t(sec) 1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64
24.951400 4.204891 4.156388 4.099526 4.016661 3.257685 2.830836 2.789830 2.943617 3.076471 3.140836 3.124122 3.035526 3.026843 3.224967 3.634140 3.839008 3.099830 3.042593 3.286627 3.708426 3.908426 3.866281 3.816661 3.056627 3.902640 3.879526 3.816247 3.054509 2.794140 2.930941 3.084891 3.148010 3.096627 3.050132 3.282900 3.702650 3.909161 3.873617 3.808010 3.059526 2.798501 2.939526 3.102899 3.163040 3.082593 3.054140 3.289674 3.702650 3.193732 3.156843 3.152640 2.925257 3.087375 3.172640 3.142900 3.206471 3.199161 3.166011 3.157938 2.906843 3.084140 3.172899 3.132593 3.215257
24.961200 4.206861 4.158694 4.100396 4.015283 3.257497 2.834367 2.792227 2.943044 3.077817 3.144367 3.123934 3.037522 3.024911 3.226316 3.636616 3.839603 3.102227 3.045006 3.286438 3.712189 3.912189 3.866093 3.815283 3.056438 3.902451 3.880396 3.818730 3.055469 2.796616 2.930753 3.086861 3.148992 3.096438 3.054623 3.285402 3.706526 3.910541 3.873044 3.808992 3.060396 2.797926 2.940396 3.103888 3.163939 3.085006 3.056616 3.287914 3.706526 3.193543 3.154911 3.152451 2.928843 3.087186 3.172451 3.145402 3.207817 3.200541 3.166968 3.158839 2.904911 3.086616 3.173888 3.135006 3.218843
24.971000 4.208348 4.162663 4.101858 4.015357 3.257571 2.837046 2.793437 2.943448 3.080577 3.147046 3.124008 3.039027 3.026057 3.226061 3.639355 3.838473 3.103437 3.046222 3.289396 3.714470 3.914470 3.864741 3.815357 3.059396 3.904003 3.881858 3.818477 3.054039 2.799355 2.930827 3.088348 3.149066 3.099396 3.052163 3.288168 3.708870 3.910279 3.873448 3.809066 3.061858 2.796812 2.941858 3.103963 3.166864 3.086222 3.059355 3.286782 3.708870 3.195143 3.156057 3.154003 2.931560 3.087261 3.174003 3.148168 3.210577 3.200279 3.167043 3.160341 2.906057 3.089355 3.173963 3.136222 3.221560
24.980800 4.209404 4.164829 4.104241 4.015283 3.257497 2.838140 2.794773 2.944580 3.081708 3.148140 3.120907 3.042877 3.024651 3.226246 3.640477 3.833906 3.104773 3.047567 3.291628 3.715768 3.915768 3.863525 3.815283 3.061628 3.905110 3.884241 3.817203 3.054224 2.800477 2.930753 3.089404 3.147502 3.101628 3.047185 3.289302 3.711618 3.908972 3.874580 3.807502 3.064241 2.796737 2.944241 3.102389 3.169069 3.087567 3.060477 3.286707 3.711618 3.196288 3.154651 3.155110 2.934113 3.085694 3.175110 3.149302 3.211708 3.198972 3.168427 3.161408 2.904651 3.090477 3.172389 3.137567 3.224113
24.990600 4.212312 4.165065 4.106937 4.015519 3.257733 2.839758 2.796211 2.944816 3.081944 3.149758 3.120038 3.045482 3.025047 3.226305 3.642127 3.833228 3.106211 3.049012 3.291864 3.718507 3.918507 3.865110 3.815519 3.061864 3.905346 3.886937 3.816022 3.054283 2.802127 2.930989 3.092312 3.147918 3.101864 3.050319 3.290966 3.714258 3.912121 3.874816 3.807918 3.066937 2.796973 2.946937 3.102806 3.170653 3.089012 3.062127 3.286943 3.714258 3.196524 3.155047 3.155346 2.935577 3.086111 3.175346 3.150966 3.211944 3.202121 3.171325 3.162994 2.905047 3.092127 3.172806 3.139012 3.225577
25.000400 4.215566 4.164593 4.107650 4.013602 3.258636 2.841890 2.795739 2.944344 3.082870 3.151890 3.122339 3.046336 3.025746 3.225942 3.642933 3.832532 3.105739 3.049894 3.291392 3.719241 3.919241 3.865857 3.813602 3.061392 3.906245 3.887650 3.815659 3.052525 2.802933 2.930517 3.095566 3.148755 3.101392 3.051044 3.291784 3.715132 3.908568 3.874344 3.808755 3.067650 2.795091 2.947650 3.102222 3.171398 3.089894 3.062933 3.286471 3.715132 3.197465 3.155746 3.156245 2.935105 3.086950 3.176245 3.151784 3.212870 3.198568 3.170743 3.162418 2.905746 3.092933 3.172222 3.139894 3.225105
25.010200 4.217271 4.166338 4.109383 4.015547 3.259054 2.844966 2.797531 2.944816 3.084658 3.154966 3.124170 3.048056 3.024973 3.226359 3.644765 3.834517 3.107531 3.051641 3.291864 3.720996 3.920996 3.865032 3.815547 3.061864 3.906663 3.889383 3.816077 3.052997 2.804765 2.929585 3.097271 3.149228 3.101864 3.048786 3.293630 3.716870 3.905064 3.874816 3.809228 3.069383 2.795619 2.949383 3.101348 3.171870 3.091641 3.064765 3.286943 3.716870 3.197882 3.154973 3.156663 2.935577 3.087422 3.176663 3.153630 3.214658 3.195064 3.169906 3.162942 2.904973 3.094765 3.171348 3.141641 3.225577
25.020000 4.218530 4.167585 4.110619 4.014159 3.256411 2.846268 2.798824 2.943472 3.084658 3.156268 3.124170 3.049331 3.022532 3.225014 3.646097 3.834517 3.108824 3.052942 3.293149 3.720996 3.920996 3.863761 3.814159 3.063149 3.906663 3.890619 3.816077 3.051657 2.806097 2.928210 3.098530 3.149228 3.103149 3.047421 3.294975 3.718164 3.906436 3.873472 3.809228 3.070619 2.795619 2.950619 3.101348 3.171870 3.092942 3.066097 3.289693 3.718164 3.197882 3.152532 3.156663 2.935577 3.086055 3.176663 3.154975 3.214658 3.196436 3.169906 3.164214 2.902532 3.096097 3.171348 3.142942 3.225577
25.029800 4.219650 4.168629 4.110454 4.011092 3.254897 2.846103 2.798658 2.943239 3.085795 3.156103 3.124004 3.051702 3.022305 3.224849 3.645932 3.832812 3.108658 3.054104 3.293049 3.720767 3.920767 3.863596 3.811092 3.063049 3.906564 3.890454 3.817274 3.048824 2.805932 2.928044 3.099650 3.147738 3.103049 3.047256 3.294810 3.719318 3.904940 3.873239 3.807738 3.070454 2.794071 2.950454 3.105180 3.172936 3.094104 3.065932 3.288334 3.719318 3.197785 3.152305 3.156564 2.935412 3.084494 3.176564 3.154810 3.215795 3.194940 3.169741 3.164049 2.902305 3.095932 3.175180 3.144104 3.225412
25.039600 4.220761 4.171040 4.111543 4.012479 3.254826 2.847254 2.799802 2.944580 3.087135 3.157254 3.122632 3.052970 3.022371 3.223515 3.647112 3.835625 3.109802 3.055254 3.292834 3.723198 3.923198 3.862332 3.812479 3.062834 3.906346 3.891543 3.822219 3.047345 2.807112 2.927974 3.100761 3.146233 3.102834 3.044623 3.296002 3.720462 3.906004 3.874580 3.806233 3.071543 2.794000 2.951543 3.102991 3.175391 3.095254 3.067112 3.285220 3.720462 3.198837 3.152371 3.156346 2.937822 3.085707 3.176346 3.156002 3.217135 3.196004 3.170925 3.165172 2.902371 3.097112 3.172991 3.145254 3.227822
25.049400 4.223467 4.169142 4.114203 4.015217 3.253801 2.851243 2.801390 2.946003 3.088557 3.161243 3.121321 3.055499 3.020119 3.221012 3.649966 3.838335 3.111390 3.056850 3.295592 3.725902 3.925902 3.859979 3.815217 3.065592 3.907959 3.894203 3.823280 3.049996 2.809966 2.928162 3.103467 3.143913 3.105592 3.041859 3.298882 3.724425 3.910421 3.876003 3.803913 3.074203 2.796677 2.954203 3.095750 3.178119 3.096850 3.069966 3.289422 3.724425 3.201964 3.150119 3.157959 2.942083 3.087375 3.177959 3.158882 3.218557 3.200421 3.172560 3.167904 2.900119 3.099966 3.165750 3.146850 3.232083
25.059100 4.225771 4.169207 4.116461 4.018086 3.253315 2.855066 2.802336 2.947295 3.092205 3.165066 3.122349 3.059238 3.018585 3.220521 3.652415 3.841172 3.112336 3.057803 3.297946 3.728202 3.928202 3.858390 3.818086 3.067946 3.908926 3.896461 3.818375 3.055114 2.812415 2.926767 3.105771 3.140715 3.107946 3.044066 3.302538 3.728222 3.912949 3.877295 3.800715 3.076461 2.803039 2.956461 3.097972 3.180444 3.097803 3.072415 3.292264 3.728222 3.201775 3.148585 3.158926 2.944509 3.088387 3.178926 3.162538 3.222205 3.202949 3.173544 3.169117 2.898585 3.102415 3.167972 3.147803 3.234509
25.068900 4.228761 4.176451 4.119404 4.017369 3.255298 2.857026 2.805394 2.947767 3.095747 3.167026 3.124406 3.062259 3.020103 3.221378 3.655552 3.841644 3.115394 3.060877 3.299886 3.731189 3.931189 3.858862 3.817369 3.069886 3.910902 3.899404 3.821519 3.057500 2.815552 2.926846 3.108761 3.141187 3.109886 3.048827 3.306086 3.730172 3.914989 3.877767 3.801187 3.079404 2.803511 2.959404 3.102762 3.182367 3.100877 3.075552 3.292736 3.730172 3.202247 3.150103 3.160902 2.946491 3.090422 3.180902 3.166086 3.225747 3.204989 3.175544 3.171769 2.900103 3.105552 3.172762 3.150877 3.236491
25.078700 4.230560 4.177194 4.120134 4.016196 3.254590 2.857397 2.806190 2.947059 3.093926 3.167397 3.123698 3.063034 3.019804 3.219104 3.656394 3.842073 3.116190 3.062760 3.300242 3.732986 3.932986 3.858154 3.816196 3.070242 3.911285 3.900134 3.822364 3.056343 2.816394 2.928877 3.110560 3.140479 3.110242 3.049707 3.305378 3.730536 3.914281 3.877059 3.800479 3.080134 2.798745 2.960134 3.103652 3.182710 3.102760 3.076394 3.294306 3.730536 3.201539 3.149804 3.161285 2.946878 3.090846 3.181285 3.165378 3.223926 3.204281 3.174836 3.172967 2.899804 3.106394 3.173652 3.152760 3.236878
25.088500 4.232509 4.177643 4.121566 4.017194 3.259247 2.859397 2.806639 2.947507 3.093843 3.169397 3.124146 3.063482 3.018798 3.220624 3.656843 3.844158 3.116639 3.064760 3.302222 3.734933 3.934933 3.858603 3.817194 3.072222 3.913303 3.901566 3.822813 3.059456 2.816843 2.929870 3.112509 3.140927 3.112222 3.050155 3.305826 3.732526 3.915821 3.877507 3.800927 3.081566 2.803500 2.961566 3.105194 3.184672 3.104760 3.076843 3.296938 3.732526 3.201988 3.148798 3.163303 2.948901 3.092925 3.183303 3.165826 3.223843 3.205821 3.176349 3.171899 2.898798 3.106843 3.175194 3.154760 3.238901
25.098300 4.232332 4.177466 4.122902 4.016394 3.262469 2.860230 2.806462 2.946288 3.095310 3.170230 3.123969 3.064293 3.018621 3.221051 3.657699 3.846109 3.116462 3.064583 3.302045 3.734756 3.934756 3.858426 3.816394 3.072045 3.913126 3.902902 3.823671 3.059881 2.817699 2.929076 3.112332 3.141809 3.112045 3.049978 3.306693 3.732349 3.918389 3.876288 3.801809 3.082902 2.804982 2.962902 3.106699 3.184495 3.104583 3.077699 3.296144 3.732349 3.201810 3.148621 3.163126 2.948724 3.091687 3.183126 3.166693 3.225310 3.208389 3.177809 3.172708 2.898621 3.107699 3.176699 3.154583 3.238724
25.108100 4.233248 4.177430 4.121933 4.018086 3.257497 2.861816 2.806426 2.944580 3.095274 3.171816 3.122887 3.065845 3.020428 3.220356 3.659323 3.849491 3.116426 3.064547 3.302010 3.734721 3.934721 3.858390 3.818086 3.072010 3.913090 3.901933 3.824290 3.061213 2.819323 2.931791 3.113248 3.142442 3.112010 3.050974 3.307317 3.732314 3.920061 3.874580 3.802442 3.081933 2.804946 2.961933 3.106664 3.184460 3.104547 3.079323 3.297820 3.732314 3.201775 3.150428 3.163090 2.948689 3.090982 3.183090 3.167317 3.225274 3.210061 3.177774 3.173296 2.900428 3.109323 3.176664 3.154547 3.238689
25.117900 4.235006 4.176679 4.120535 4.017232 3.257662 2.861981 2.806591 2.944745 3.095440 3.171981 3.122316 3.066010 3.022785 3.221236 3.659488 3.848648 3.116591 3.063757 3.302175 3.734886 3.934886 3.858556 3.817232 3.072175 3.913255 3.900535 3.821784 3.064497 2.819488 2.933696 3.115006 3.140880 3.112175 3.055875 3.306768 3.732479 3.920227 3.874745 3.800880 3.080535 2.806107 2.960535 3.107839 3.184625 3.103757 3.079488 3.296975 3.732479 3.201940 3.152785 3.163255 2.948854 3.091873 3.183255 3.166768 3.225440 3.210227 3.176957 3.172786 2.902785 3.109488 3.177839 3.153757 3.238854
25.127700 4.238040 4.178991 4.123569 4.018482 3.260695 2.865014 2.809625 2.948729 3.098473 3.175014 3.127132 3.069945 3.024249 3.223491 3.661579 3.847976 3.119625 3.066037 3.305208 3.737920 3.937920 3.862488 3.818482 3.075208 3.916289 3.903569 3.822156 3.064084 2.821579 2.936730 3.118040 3.144879 3.115208 3.061278 3.310580 3.735512 3.921319 3.878729 3.804879 3.083569 2.809924 2.963569 3.112639 3.187659 3.106037 3.081579 3.297268 3.735512 3.204974 3.154249 3.166289 2.951888 3.093148 3.186289 3.170580 3.228473 3.211319 3.178271 3.177455 2.904249 3.111579 3.182639 3.156037 3.241888
25.137500 4.238994 4.179895 4.124507 4.018588 3.261692 2.865121 2.809731 2.948790 3.098579 3.175121 3.129106 3.071725 3.025177 3.226271 3.660833 3.847250 3.119731 3.067852 3.305315 3.737179 3.937179 3.865118 3.818588 3.075315 3.916395 3.904507 3.821408 3.062385 2.820833 2.936836 3.118994 3.146778 3.115315 3.056006 3.308919 3.735619 3.918746 3.878790 3.806778 3.084507 2.807339 2.964507 3.111820 3.187765 3.107852 3.080833 3.295569 3.735619 3.205080 3.155177 3.166395 2.952883 3.093255 3.186395 3.168919 3.228579 3.208746 3.178377 3.176705 2.905177 3.110833 3.181820 3.157852 3.242883
25.147300 4.240575 4.178108 4.126073 4.019296 3.264180 2.864978 2.809595 2.946755 3.099288 3.174978 3.130834 3.072433 3.027529 3.228791 3.662465 3.852608 3.119595 3.067711 3.305184 3.736193 3.936193 3.867538 3.819296 3.075184 3.917103 3.906073 3.823915 3.060358 2.822465 2.938442 3.120575 3.147487 3.115184 3.056714 3.309627 3.736327 3.922198 3.876755 3.807487 3.086073 2.807108 2.966073 3.110677 3.187644 3.107711 3.082465 3.297175 3.736327 3.205788 3.157529 3.167103 2.953646 3.093070 3.187103 3.169627 3.229288 3.212198 3.179085 3.175700 2.907529 3.112465 3.180677 3.157711 3.243646
25.157100 4.237585 4.175141 4.123129 4.018824 3.263708 2.862726 2.806536 2.947271 3.097116 3.172726 3.124673 3.071154 3.027829 3.228319 3.659328 3.850259 3.116536 3.065460 3.302143 3.734926 3.934926 3.867066 3.818824 3.072143 3.916631 3.903129 3.824288 3.062566 2.819328 2.939851 3.117585 3.147015 3.112143 3.057106 3.308304 3.734218 3.921866 3.877271 3.807015 3.083129 2.808487 2.963129 3.111074 3.184633 3.105460 3.079328 3.298583 3.734218 3.204457 3.157829 3.166631 2.949560 3.090727 3.186631 3.168304 3.227116 3.211866 3.178613 3.174423 2.907829 3.109328 3.181074 3.155460 3.239560
25.166900 4.235937 4.172746 4.120757 4.018074 3.264617 2.861231 2.804841 2.945505 3.093488 3.171231 3.124772 3.068705 3.029622 3.228418 3.656763 3.849518 3.114841 3.065559 3.299673 3.729430 3.929430 3.867944 3.818074 3.069673 3.916731 3.900757 3.825423 3.064525 2.816763 2.940792 3.115937 3.147950 3.109673 3.059935 3.305712 3.729935 3.918997 3.875505 3.807950 3.080757 2.808587 2.960757 3.113080 3.182193 3.105559 3.076763 3.298683 3.729935 3.203503 3.159622 3.166731 2.948851 3.091664 3.186731 3.165712 3.223488 3.208997 3.178713 3.171979 2.909622 3.106763 3.183080 3.155559 3.238851
25.176700 4.234864 4.166999 4.117957 4.015784 3.265369 2.857228 2.803748 2.944382 3.092366 3.167228 3.123624 3.066575 3.029287 3.228083 3.654551 3.847250 3.113748 3.064461 3.297529 3.722452 3.922452 3.869398 3.815784 3.067529 3.916395 3.897957 3.822424 3.063405 2.814551 2.942394 3.114864 3.148737 3.107529 3.060722 3.302693 3.727021 3.920594 3.874382 3.808737 3.077957 2.808251 2.957957 3.112745 3.179325 3.104461 3.074551 3.297541 3.727021 3.203489 3.159287 3.166395 2.945881 3.092453 3.186395 3.162693 3.222366 3.210594 3.177594 3.169852 2.909287 3.104551 3.182745 3.154461 3.235881
25.186400 4.232862 4.161172 4.116657 4.016256 3.263243 2.857010 2.802365 2.942927 3.090912 3.167010 3.122107 3.066371 3.029759 3.227841 3.655023 3.847722 3.112365 3.063067 3.298001 3.727668 3.927668 3.869195 3.816256 3.068001 3.916169 3.896657 3.821689 3.062665 2.815023 2.941406 3.112862 3.146526 3.108001 3.059236 3.301949 3.725638 3.921066 3.872927 3.806526 3.076657 2.810880 2.956657 3.113217 3.177976 3.103067 3.075023 3.296770 3.725638 3.200785 3.159759 3.166169 2.944457 3.091689 3.186169 3.161949 3.220912 3.211066 3.176857 3.169650 2.909759 3.105023 3.183217 3.153067 3.234457
25.196200 4.230987 4.167969 4.116026 4.016256 3.261948 2.855070 2.802365 2.942927 3.090912 3.165070 3.122107 3.064472 3.029759 3.226523 3.655023 3.848422 3.112365 3.063067 3.297345 3.725795 3.925795 3.867302 3.816256 3.067345 3.914207 3.896026 3.823679 3.064662 2.815023 2.938010 3.110987 3.144492 3.107345 3.059236 3.303267 3.725638 3.920366 3.872927 3.804492 3.076026 2.814169 2.956026 3.113217 3.177328 3.103067 3.075023 3.298819 3.725638 3.202808 3.159759 3.164207 2.944457 3.093727 3.184207 3.163267 3.220912 3.210366 3.178167 3.167755 2.909759 3.105023 3.183217 3.153067 3.234457
25.206000 4.230786 4.165885 4.113959 4.016055 3.263744 2.854231 2.801531 2.942068 3.090711 3.164231 3.121906 3.063647 3.030156 3.228354 3.654170 3.849622 3.111531 3.062229 3.295205 3.724978 3.924978 3.867102 3.816055 3.065205 3.914007 3.893959 3.823478 3.065118 2.814170 2.939886 3.110786 3.144291 3.105205 3.058367 3.301034 3.724804 3.918765 3.872068 3.804291 3.073959 2.805786 2.953959 3.113016 3.174589 3.102229 3.074170 3.299292 3.724804 3.202608 3.160156 3.164007 2.944257 3.093526 3.184007 3.161034 3.220711 3.208765 3.175947 3.167554 2.910156 3.104170 3.183016 3.152229 3.234257
25.215800 4.230987 4.165500 4.114160 4.016256 3.263944 2.852439 2.799752 2.940843 3.090912 3.162439 3.122107 3.061897 3.031652 3.228555 3.652331 3.847722 3.109752 3.060439 3.295405 3.723844 3.923844 3.867302 3.816256 3.065405 3.914825 3.894160 3.823052 3.066741 2.812331 2.940087 3.110987 3.144492 3.105405 3.056478 3.300603 3.723025 3.921066 3.870843 3.804492 3.074160 2.806623 2.954160 3.113217 3.172846 3.100439 3.072331 3.300306 3.723025 3.202171 3.161652 3.164825 2.944457 3.093085 3.184825 3.160603 3.220912 3.211066 3.176148 3.167158 2.911652 3.102331 3.183217 3.150439 3.234457
25.225600 4.230427 4.163565 4.113611 4.016256 3.264532 2.852439 2.799752 2.942330 3.090315 3.162439 3.122107 3.061897 3.031929 3.228555 3.651738 3.848332 3.109752 3.060439 3.295405 3.725236 3.925236 3.867867 3.816256 3.065405 3.916867 3.893611 3.821574 3.065258 2.811738 2.940698 3.110427 3.144492 3.105405 3.057691 3.298516 3.721875 3.921066 3.872330 3.804492 3.073611 2.808121 2.953611 3.113828 3.172846 3.100439 3.071738 3.296041 3.721875 3.200065 3.161929 3.166867 2.943870 3.090963 3.186867 3.158516 3.220315 3.211066 3.175554 3.165185 2.911929 3.101738 3.183828 3.150439 3.233870
25.235400 4.228431 4.163044 4.111147 4.016244 3.267143 2.851365 2.799212 2.940200 3.087639 3.161365 3.122661 3.061365 3.039112 3.229092 3.649627 3.849923 3.109212 3.059896 3.294869 3.722729 3.922729 3.870377 3.816244 3.064869 3.916318 3.891147 3.823667 3.067906 2.809627 2.942854 3.108431 3.145595 3.104869 3.062539 3.297955 3.717787 3.920494 3.870200 3.805595 3.071147 2.806528 2.951147 3.115981 3.172316 3.099896 3.069627 3.296590 3.717787 3.200053 3.169112 3.166318 2.941236 3.090952 3.186318 3.157955 3.217639 3.210494 3.173435 3.164655 2.919112 3.099627 3.185981 3.149896 3.231236
25.245200 4.227443 4.160538 4.108664 4.016232 3.269262 2.846650 2.796614 2.940709 3.085462 3.156650 3.124348 3.058804 3.037133 3.231772 3.649098 3.846634 3.106614 3.057787 3.292787 3.719715 3.919715 3.872906 3.816232 3.062787 3.914694 3.888664 3.823137 3.068495 2.809098 2.942842 3.107443 3.150515 3.102787 3.064199 3.295252 3.716772 3.918270 3.870709 3.810515 3.068664 2.807650 2.948664 3.115970 3.169765 3.097787 3.069098 3.297729 3.716772 3.199514 3.167133 3.164694 2.938070 3.090940 3.184694 3.155252 3.215462 3.208270 3.173423 3.162099 2.917133 3.099098 3.185970 3.147787 3.228070
25.255000 4.223809 4.157594 4.105744 4.015784 3.268813 2.844075 2.794054 2.941961 3.084520 3.154075 3.121635 3.056275 3.036236 3.233520 3.646474 3.843216 3.104054 3.056860 3.291867 3.715160 3.915160 3.874532 3.815784 3.061867 3.915912 3.885744 3.820508 3.061482 2.806474 2.942394 3.103809 3.152296 3.101867 3.061522 3.292607 3.712101 3.917318 3.871961 3.812296 3.065744 2.802778 2.945744 3.115016 3.166778 3.096860 3.066474 3.292790 3.712101 3.197347 3.166236 3.165912 2.933307 3.089989 3.185912 3.152607 3.214520 3.207318 3.171992 3.159574 2.916236 3.096474 3.185016 3.146860 3.223307
25.264800 4.227334 4.155336 4.103080 4.016502 3.269508 2.843860 2.793842 2.939976 3.082071 3.153860 3.122352 3.056069 3.034878 3.234223 3.646710 3.849307 3.103842 3.054946 3.289534 3.715396 3.915396 3.875209 3.816502 3.059534 3.913971 3.883080 3.821671 3.062648 2.806710 2.942630 3.107334 3.152532 3.099534 3.062231 3.292376 3.711888 3.915762 3.869976 3.812532 3.063080 2.803484 2.943080 3.113458 3.164475 3.094946 3.066710 3.293980 3.711888 3.199829 3.164878 3.163971 2.933085 3.088913 3.183971 3.152376 3.212071 3.205762 3.168272 3.159810 2.914878 3.096710 3.183458 3.144946 3.223085
25.274600 4.222949 4.153081 4.099180 4.019060 3.271957 2.841496 2.791496 2.940646 3.080060 3.151496 3.124909 3.054172 3.037551 3.237146 3.646085 3.845393 3.101496 3.054341 3.287621 3.714819 3.914819 3.877983 3.819060 3.057621 3.914207 3.879180 3.825945 3.067804 2.806085 2.943310 3.102949 3.153651 3.097621 3.064752 3.289490 3.709124 3.918294 3.870646 3.813651 3.059180 2.806425 2.939180 3.115993 3.161766 3.094341 3.066085 3.298819 3.709124 3.199187 3.167551 3.164207 2.930683 3.093285 3.184207 3.149490 3.210060 3.208294 3.170313 3.159635 2.917551 3.096085 3.185993 3.144341 3.220683
25.284400 4.220217 4.150372 4.098944 4.018427 3.272098 2.838307 2.789065 2.942691 3.079440 3.148307 3.125069 3.053208 3.039735 3.239194 3.641326 3.847486 3.099065 3.050060 3.287018 3.710674 3.910674 3.879904 3.818427 3.057018 3.913971 3.878944 3.823443 3.070991 2.801326 2.945408 3.100217 3.158051 3.097018 3.064906 3.284687 3.704129 3.918058 3.872691 3.818051 3.058944 2.808487 2.938944 3.115757 3.156858 3.090060 3.061326 3.298583 3.704129 3.194341 3.169735 3.163971 2.927827 3.091118 3.183971 3.144687 3.209440 3.208058 3.167808 3.156878 2.919735 3.091326 3.185757 3.140060 3.217827
